40943
08426461	423
00848282	424
13029946	425
12744656	426
06837787	427
02324850	428
11020721	429
04511002	430
05508943	431
02435689	432
01211098	433
04504770	434
13239471	435
05646218	436
14048309	437
08543496	438
03129123	439
00247390	440
00737656	441
01820664	442
12720532	443
02394822	444
02281093	445
01754876	446
09537144	447
03945615	448
01990800	449
01817500	450
00207434	451
01146793	452
02248465	453
09025189	454
00011982	455
00959645	456
06608617	457
13162297	458
12100187	459
07006119	460
06674542	461
01404813	462
11669921	463
06372095	464
01315333	465
00136800	466
02392878	467
05755156	468
12719277	469
06428646	470
02937108	471
01244410	472
00063557	473
01292534	474
07544647	475
08161477	476
12821048	477
05103283	478
02129165	479
11011398	480
05277941	481
03222722	482
02152991	483
12608447	484
12785110	485
10323182	486
03464266	487
02076999	488
10765305	489
09866922	490
15222012	491
07902336	492
01884974	493
10760763	494
02796412	495
02659667	496
07767847	497
13218900	498
13152203	499
02594807	500
08046759	501
00485435	502
13962360	503
01996402	504
13994806	505
05561834	506
00747029	507
02564130	508
01449252	509
13531435	510
06588785	511
10434725	512
06634376	513
06664051	514
00975781	515
04517408	516
01696648	517
01242208	518
01962662	519
00216991	520
06031248	521
04834073	522
03897943	523
07108453	524
01251928	525
00811355	526
13660337	527
02493390	528
10741821	529
01804595	530
08809596	531
00442267	532
10626194	533
00473322	534
09016232	535
03412220	536
03626115	537
09886220	538
09749614	539
01201773	540
00371264	541
08573674	542
00058265	543
04374735	544
01819734	545
12923839	546
12077062	547
09939827	548
07963494	549
02953598	550
02771320	551
02065599	552
10995292	553
00289840	554
12373100	555
01545883	556
01401686	557
01545889	558
09623038	559
03186399	560
01643297	561
01786906	562
02390101	563
09861718	564
01610426	565
15269513	566
07596684	567
01620854	568
08565006	569
13060912	570
14785325	571
02383380	572
03177165	573
06780309	574
01805247	575
03318294	576
10496193	577
04810510	578
00590047	579
05838176	580
01127075	581
01499692	582
00874175	583
01568493	584
02643280	585
09394007	586
00807941	587
02620033	588
02458675	589
00675701	590
00303297	591
01042531	592
01280808	593
02276088	594
09018848	595
00084738	596
01623706	597
05213201	598
12476510	599
12019190	600
04209811	601
04962395	602
03421768	603
04949066	604
00382635	605
02301072	606
09939313	607
02201521	608
01656078	609
01795428	610
11274812	611
12617739	612
14719725	613
01296462	614
01347431	615
00305846	616
00651954	617
01572910	618
10505942	619
05979350	620
02753642	621
06602935	622
09996481	623
03885028	624
03924811	625
01664172	626
04922338	627
00966718	628
02571486	629
06367107	630
05052387	631
01636221	632
02633422	633
05664640	634
01799086	635
00539936	636
02951358	637
02506546	638
02621853	639
14133750	640
06080522	641
03813704	642
11953762	643
12649065	644
02356108	645
10744544	646
01771966	647
00319214	648
09954479	649
11955398	650
07495327	651
02922292	652
09752657	653
14868243	654
02083497	655
12202712	656
09434469	657
12129525	658
00932636	659
02542598	660
08191987	661
07548978	662
01708778	663
09673916	664
02581276	665
00478217	666
12727518	667
02196214	668
12431434	669
04627000	670
12793284	671
02587300	672
13025647	673
01723883	674
02204722	675
00757544	676
00061219	677
05534333	678
11920867	679
07345593	680
01873942	681
01556040	682
12241699	683
05474346	684
00881998	685
01032040	686
02460009	687
02835271	688
12815434	689
02022804	690
01793818	691
11127419	692
15211484	693
02544191	694
12326842	695
00606093	696
10538272	697
14632444	698
07636384	699
01804921	700
12335664	701
07272545	702
04621314	703
07753743	704
05333777	705
13194572	706
07557165	707
01417553	708
00083975	709
00372958	710
02671224	711
00646738	712
09952163	713
02169833	714
14546844	715
02520015	716
00752493	717
05115568	718
02188198	719
04254777	720
01084866	721
04560292	722
13792842	723
11821777	724
11634736	725
05047059	726
01001294	727
06453723	728
07186661	729
07414922	730
00461782	731
01083077	732
09367991	733
00248063	734
10711483	735
08547300	736
11256125	737
04057047	738
01683428	739
07436100	740
00505853	741
13662190	742
03268142	743
01683422	744
11225661	745
03768346	746
01684435	747
11771383	748
00329031	749
02464583	750
02643446	751
02334867	752
01342269	753
01387786	754
08891889	755
07573103	756
01518564	757
00883297	758
02532602	759
01733829	760
06440937	761
00808767	762
04441282	763
10591949	764
00007328	765
01279120	766
11264973	767
02509515	768
05717747	769
01233387	770
02269767	771
00907657	772
00124880	773
14235200	774
09828600	775
02572119	776
07003352	777
05449268	778
09953615	779
11828577	780
14026376	781
02928608	782
01389186	783
00212065	784
01389188	785
05332802	786
00801522	787
12571194	788
04072811	789
10299875	790
10794014	791
02300060	792
12509297	793
12108742	794
08055150	795
01152396	796
00899927	797
01421164	798
11236852	799
02228031	800
14027396	801
10248198	802
02835915	803
12901264	804
04260934	805
11770526	806
14460974	807
05710210	808
00334649	809
07810531	810
00279465	811
13071029	812
02120451	813
00201671	814
13220842	815
02120458	816
12315818	817
08950649	818
12552893	819
12834408	820
01466472	821
09381242	822
01780551	823
05587034	824
07892813	825
01871406	826
03982060	827
08399287	828
12607456	829
00272448	830
01962865	831
12635955	832
00879759	833
00350878	834
12896000	835
01225997	836
07000195	837
10020366	838
08358332	839
02287476	840
00256961	841
08138259	842
05714466	843
11640471	844
11601918	845
05097845	846
12824581	847
02019574	848
10049017	849
05595083	850
01666327	851
12807773	852
01081001	853
08905313	854
00359614	855
06545960	856
10854397	857
12490330	858
13617468	859
07431683	860
10610465	861
13206817	862
10516527	863
09380117	864
04526112	865
00092366	866
03466162	867
01036778	868
01395049	869
08732807	870
04680893	871
05581693	872
08358594	873
02534936	874
08656893	875
02530294	876
13717155	877
01156899	878
01257612	879
07721678	880
06184270	881
01128071	882
02861617	883
02513268	884
11863242	885
04466613	886
07437990	887
07168623	888
02515443	889
12507236	890
00121645	891
02171039	892
00066636	893
01013316	894
00186567	895
14977075	896
08578174	897
01196802	898
13203551	899
12505563	900
01185475	901
00317700	902
07392483	903
05015463	904
03554131	905
07183151	906
00280853	907
07796321	908
03739518	909
06507941	910
05100269	911
00892861	912
00132385	913
01763643	914
03211117	915
01992503	916
02142775	917
07812497	918
12671898	919
04133789	920
00914769	921
13861050	922
00179718	923
07539367	924
04706882	925
00828082	926
12386724	927
02639606	928
13802098	929
02639605	930
09876892	931
12719455	932
08243851	933
00119297	934
00268165	935
04683814	936
05029706	937
13050940	938
09128536	939
04188643	940
07925966	941
04862592	942
01157850	943
04337740	944
08755214	945
03009477	946
11441077	947
01353670	948
14081941	949
03601335	950
06544142	951
00702773	952
11780747	953
06744396	954
00188466	955
12826516	956
00292507	957
06632097	958
02801349	959
15169759	960
00195617	961
02000618	962
05526384	963
00055633	964
10095061	965
14746417	966
13096863	967
02743261	968
00059127	969
06172502	970
00511817	971
02483092	972
02249673	973
02963302	974
00120202	975
11564258	976
07144039	977
14159623	978
09397607	979
04135315	980
05529729	981
09452017	982
06181584	983
02636921	984
12314808	985
03218198	986
09416076	987
13403331	988
01402600	989
03967562	990
08207001	991
00487350	992
01349735	993
13447361	994
11020888	995
00427580	996
09842047	997
10419047	998
12477747	999
11904896	1000
06205154	1001
00298767	1002
05922651	1003
02610845	1004
01701334	1005
01198616	1006
12566627	1007
05974564	1008
02660940	1009
01408383	1010
09949946	1011
04334599	1012
11596486	1013
13618849	1014
00804695	1015
01051118	1016
01204677	1017
02511551	1018
04502670	1019
02658079	1020
08629199	1021
01976220	1022
06669384	1023
14796575	1024
10277352	1025
04043411	1026
02235575	1027
15146545	1028
02122164	1029
00665630	1030
11878101	1031
05269901	1032
01352996	1033
02899439	1034
10351625	1035
07481375	1036
09861287	1037
00939035	1038
00746232	1039
00596692	1040
00171618	1041
08473482	1042
10228278	1043
02058221	1044
11019269	1045
00117385	1046
02244963	1047
01542786	1048
03320519	1049
09736633	1050
05805475	1051
10349243	1052
12190712	1053
01409477	1054
15127982	1055
01698916	1056
01284908	1057
10485440	1058
03844045	1059
07620145	1060
07233214	1061
01049737	1062
02058590	1063
12279458	1064
08368907	1065
01466828	1066
11329281	1067
00905283	1068
03622526	1069
12615986	1070
06546633	1071
06711855	1072
10657556	1073
11372372	1074
04744814	1075
02072665	1076
06967710	1077
03148920	1078
02382087	1079
01215694	1080
14560253	1081
13260510	1082
01316949	1083
11894327	1084
06634239	1085
10033225	1086
05296639	1087
10513120	1088
05560244	1089
00510475	1090
02270342	1091
13538182	1092
07215185	1093
01157138	1094
00888009	1095
08812952	1096
15196746	1097
09234104	1098
13245626	1099
14973585	1100
05874232	1101
02398681	1102
01804414	1103
12564083	1104
09837360	1105
06037666	1106
12890685	1107
14962117	1108
02698944	1109
00734927	1110
01713348	1111
10685853	1112
01003272	1113
00140123	1114
11727976	1115
02289295	1116
08562243	1117
08143926	1118
07304852	1119
00589309	1120
12922283	1121
01646528	1122
02073532	1123
10292316	1124
11282286	1125
00698732	1126
07519040	1127
09262082	1128
00132219	1129
12974826	1130
11459369	1131
00878648	1132
14217897	1133
12931109	1134
05260533	1135
08455037	1136
03753077	1137
12204032	1138
00134328	1139
01776705	1140
01906328	1141
08735345	1142
00970215	1143
01906322	1144
09399592	1145
02459915	1146
02747177	1147
00989602	1148
02368563	1149
05143690	1150
10214230	1151
12342498	1152
07703889	1153
07118210	1154
00568879	1155
02458356	1156
00686890	1157
02700455	1158
00795008	1159
00383952	1160
13859043	1161
04989657	1162
04781755	1163
15186412	1164
10716389	1165
03869389	1166
00612841	1167
00491689	1168
13184492	1169
01479643	1170
02213107	1171
13055009	1172
13023292	1173
08797840	1174
01809977	1175
08090547	1176
14421139	1177
12655062	1178
12322359	1179
00320681	1180
08026904	1181
00374063	1182
00077419	1183
05998225	1184
06150633	1185
01591697	1186
01720980	1187
07358377	1188
03533654	1189
01125429	1190
02891430	1191
12877244	1192
12471825	1193
08146782	1194
02459001	1195
08916832	1196
01187810	1197
10556953	1198
00056334	1199
11740824	1200
00881545	1201
00763132	1202
08850450	1203
06528783	1204
05153520	1205
01307609	1206
04825383	1207
11348160	1208
09890296	1209
01474641	1210
06747670	1211
05667404	1212
02199712	1213
00988232	1214
12065316	1215
02179154	1216
03029573	1217
12804216	1218
09937688	1219
14951377	1220
01556368	1221
01492212	1222
02173336	1223
03425956	1224
00781168	1225
08914573	1226
09794211	1227
03457451	1228
01347199	1229
08309409	1230
07262579	1231
01272787	1232
00132982	1233
12592058	1234
00192300	1235
00338817	1236
02339768	1237
00814850	1238
12164656	1239
03108853	1240
02003037	1241
01932800	1242
01595596	1243
02658283	1244
10899951	1245
00653518	1246
09384921	1247
02928066	1248
03385557	1249
00628883	1250
08782976	1251
08100481	1252
00125126	1253
10456138	1254
06267145	1255
08967484	1256
13658998	1257
05939432	1258
00377002	1259
00472671	1260
01608508	1261
12035423	1262
01021973	1263
10237196	1264
00557588	1265
12685831	1266
11157580	1267
01837363	1268
04634833	1269
01004692	1270
02295870	1271
01604330	1272
00606119	1273
05194043	1274
02262324	1275
12712320	1276
07578879	1277
02387910	1278
05729875	1279
12077505	1280
05864177	1281
00249501	1282
06725067	1283
05844663	1284
00595545	1285
12526380	1286
05333259	1287
01388813	1288
06713377	1289
05472032	1290
10590977	1291
02332315	1292
14169128	1293
02332311	1294
01467180	1295
14465048	1296
02004661	1297
04872826	1298
02566227	1299
00046522	1300
08472120	1301
00575169	1302
14892989	1303
03099945	1304
12913004	1305
09415938	1306
05764365	1307
12653056	1308
05150129	1309
03343853	1310
00082870	1311
01376237	1312
04067472	1313
03769881	1314
12570126	1315
03424862	1316
02180152	1317
11701903	1318
06453119	1319
14481929	1320
04758776	1321
02308741	1322
01055073	1323
10482414	1324
02600255	1325
00199130	1326
02202287	1327
14094350	1328
02457058	1329
12132502	1330
01315140	1331
00928947	1332
03015254	1333
00924612	1334
00200397	1335
04739630	1336
01518659	1337
01739545	1338
11739978	1339
02320127	1340
12800832	1341
07765999	1342
09716933	1343
09440400	1344
13015826	1345
04862236	1346
03222959	1347
02329401	1348
12762896	1349
00619183	1350
11151189	1351
13998014	1352
02437465	1353
08687884	1354
03833564	1355
13951984	1356
04659287	1357
01590443	1358
00592795	1359
10411551	1360
00861929	1361
00854393	1362
01233194	1363
01680478	1364
07818572	1365
03247083	1366
08031020	1367
01152214	1368
07813495	1369
12473405	1370
03684823	1371
02314275	1372
00966869	1373
12489815	1374
02686625	1375
02239659	1376
13604718	1377
00689950	1378
03420440	1379
08124256	1380
02455584	1381
02556623	1382
02531199	1383
00699736	1384
11488387	1385
01069980	1386
00839778	1387
04250850	1388
03699396	1389
02860389	1390
08138686	1391
01926311	1392
11980867	1393
04440749	1394
02240223	1395
07097094	1396
12523141	1397
15053867	1398
05642815	1399
11972141	1400
07217782	1401
02801938	1402
06428216	1403
03216828	1404
12952165	1405
08939562	1406
04842313	1407
13780719	1408
02025009	1409
00028362	1410
10289039	1411
03351768	1412
11841529	1413
02511824	1414
04383537	1415
12129738	1416
01065630	1417
01987781	1418
00825951	1419
00237869	1420
09889065	1421
11941719	1422
01562061	1423
12778045	1424
01845272	1425
01821266	1426
07190290	1427
00504676	1428
12561696	1429
06185955	1430
05034225	1431
02456776	1432
08996871	1433
08855505	1434
02218563	1435
14647235	1436
00784934	1437
07534700	1438
03771443	1439
13940456	1440
13333237	1441
13617630	1442
02183442	1443
02912065	1444
12079737	1445
04810035	1446
00683127	1447
12190869	1448
04887912	1449
01539487	1450
13537429	1451
06773976	1452
05963494	1453
10154871	1454
08464601	1455
01117541	1456
02565911	1457
03041491	1458
10615808	1459
03229244	1460
01133281	1461
02537092	1462
01564630	1463
08975106	1464
00706243	1465
00183090	1466
06926212	1467
08752021	1468
03326795	1469
02536329	1470
12293419	1471
12486254	1472
08230906	1473
06672953	1474
06988057	1475
09873242	1476
09268592	1477
01088304	1478
14386697	1479
08543081	1480
01058224	1481
03531281	1482
01657641	1483
08229467	1484
12510774	1485
12835578	1486
12764507	1487
01570969	1488
15227846	1489
01154175	1490
07774842	1491
02282385	1492
00630380	1493
05406782	1494
02325968	1495
03292362	1496
05329215	1497
00782057	1498
01947735	1499
03788498	1500
05285623	1501
11750855	1502
11622771	1503
10678662	1504
11439031	1505
00300441	1506
05467054	1507
12054902	1508
02347744	1509
00588221	1510
02699941	1511
10942144	1512
03814906	1513
10157744	1514
00117959	1515
02198021	1516
01169317	1517
02872529	1518
13199445	1519
01292885	1520
04667406	1521
09340644	1522
12155459	1523
06792645	1524
01362480	1525
04599396	1526
11455386	1527
02933462	1528
10247358	1529
00588598	1530
14570330	1531
08395465	1532
05840650	1533
02226981	1534
07170467	1535
06970645	1536
11793651	1537
08294696	1538
13206178	1539
02715047	1540
01742415	1541
04992431	1542
00719231	1543
10238375	1544
04055180	1545
05514717	1546
03910033	1547
01408880	1548
10433164	1549
02156546	1550
02934168	1551
06719579	1552
05754519	1553
12923439	1554
01273814	1555
10267166	1556
11885292	1557
09971839	1558
06889330	1559
05824739	1560
05706954	1561
08841667	1562
00886281	1563
00582145	1564
02585722	1565
01432601	1566
00551714	1567
10680609	1568
03755991	1569
06503724	1570
01788932	1571
01688428	1572
13811184	1573
00451648	1574
01119950	1575
07537668	1576
05349659	1577
05650820	1578
05772215	1579
04009552	1580
00870577	1581
00605310	1582
02704153	1583
07086518	1584
02804590	1585
05123416	1586
12156484	1587
04886881	1588
00936620	1589
15126931	1590
09018162	1591
01349948	1592
09071690	1593
07488875	1594
03677766	1595
02519686	1596
02616251	1597
01697027	1598
07261300	1599
00189565	1600
06254475	1601
02527498	1602
05385161	1603
04713428	1604
12925179	1605
01163316	1606
10257948	1607
12387478	1608
01726390	1609
06152821	1610
04087524	1611
11876976	1612
01841947	1613
00700000	1614
03172211	1615
14105737	1616
01288057	1617
06253690	1618
01288052	1619
12538380	1620
06433923	1621
02265471	1622
00319886	1623
02363681	1624
11757190	1625
00042541	1626
01427695	1627
00250710	1628
00670261	1629
01882125	1630
02705201	1631
02392762	1632
01212882	1633
01607103	1634
00272391	1635
00087849	1636
01398919	1637
09441107	1638
05776015	1639
00938791	1640
03069567	1641
06156346	1642
04244615	1643
09113333	1644
01986806	1645
02363358	1646
04536866	1647
09235469	1648
10805501	1649
11873396	1650
01753488	1651
11081828	1652
00636921	1653
00725274	1654
06961853	1655
00932624	1656
00701755	1657
13491060	1658
01641545	1659
03754295	1660
00470966	1661
05399486	1662
03595860	1663
02166986	1664
12802248	1665
01704236	1666
00286008	1667
04811995	1668
02167052	1669
13512036	1670
03813176	1671
00135285	1672
12160490	1673
02189363	1674
01785748	1675
05303020	1676
09294066	1677
02353861	1678
05689645	1679
11427067	1680
05999797	1681
08539893	1682
02541687	1683
05630277	1684
01709278	1685
04671394	1686
05773407	1687
04682184	1688
07118002	1689
13649791	1690
10595647	1691
06584702	1692
02687992	1693
00264776	1694
00968155	1695
00260648	1696
05565192	1697
07961016	1698
06529219	1699
02174153	1700
01259380	1701
00408085	1702
12512460	1703
06955931	1704
00965687	1705
10706812	1706
04715947	1707
02850060	1708
02641298	1709
01531742	1710
06954048	1711
03471030	1712
00287848	1713
06317672	1714
07065333	1715
08961402	1716
05198132	1717
10336904	1718
03750912	1719
12751172	1720
07404584	1721
05829342	1722
00384510	1723
13658657	1724
01122601	1725
01081456	1726
04257986	1727
13955461	1728
04968257	1729
09532214	1730
08558488	1731
00851587	1732
13727478	1733
00271520	1734
06261922	1735
03759954	1736
00477665	1737
11634970	1738
07484547	1739
14498096	1740
07960769	1741
09935233	1742
03982430	1743
00497391	1744
04526520	1745
08772922	1746
02091885	1747
07752109	1748
04773351	1749
06804199	1750
00754873	1751
00273963	1752
01126961	1753
02530003	1754
08223263	1755
00205891	1756
11345181	1757
07743902	1758
01845477	1759
04413419	1760
13204826	1761
06694540	1762
02344243	1763
01703613	1764
08428756	1765
14549070	1766
00697365	1767
00815379	1768
00616083	1769
07226330	1770
12654387	1771
07309781	1772
09286630	1773
12505752	1774
10065547	1775
00006238	1776
09476717	1777
02011040	1778
06796506	1779
11879895	1780
06785367	1781
00894359	1782
01908415	1783
01772782	1784
05342214	1785
15278960	1786
02413140	1787
00045145	1788
00241038	1789
00005526	1790
07527656	1791
08685677	1792
04481373	1793
12327407	1794
12417273	1795
04777634	1796
01676313	1797
05586446	1798
11923174	1799
08968879	1800
03371875	1801
12164065	1802
01747885	1803
12459275	1804
08810220	1805
12978969	1806
03064935	1807
10594284	1808
00276601	1809
11124472	1810
13428608	1811
01264336	1812
01186958	1813
01631035	1814
05869584	1815
01221542	1816
12201938	1817
00309647	1818
03969259	1819
05556595	1820
02628961	1821
00289365	1822
13049561	1823
08230294	1824
12148079	1825
01052782	1826
07256695	1827
02653159	1828
09453288	1829
01388992	1830
07223450	1831
00618682	1832
03908831	1833
02376089	1834
00768353	1835
02602685	1836
09645091	1837
12459471	1838
00435294	1839
00909899	1840
01772222	1841
01028381	1842
02774502	1843
05129201	1844
11014833	1845
09199101	1846
10625546	1847
14371161	1848
10407726	1849
01229976	1850
14910581	1851
02524171	1852
04938228	1853
12738480	1854
10104209	1855
12717072	1856
07378234	1857
05934673	1858
13810141	1859
02722782	1860
06917764	1861
02395115	1862
14752702	1863
10203298	1864
11689197	1865
05036715	1866
10373801	1867
01211019	1868
04372171	1869
01031256	1870
12412355	1871
12945828	1872
09701148	1873
11900058	1874
00514128	1875
08770932	1876
15291199	1877
05542539	1878
11487732	1879
03386011	1880
01133876	1881
02490964	1882
02457945	1883
08994834	1884
01096860	1885
03852280	1886
05081300	1887
00860434	1888
04640176	1889
05701738	1890
01412548	1891
13043264	1892
02470451	1893
12982723	1894
09281545	1895
01764800	1896
06762711	1897
07537068	1898
02581073	1899
01627965	1900
06386156	1901
13200806	1902
07539511	1903
12250708	1904
05474738	1905
06941644	1906
00099721	1907
12524518	1908
11942487	1909
10276238	1910
07775197	1911
02017607	1912
08617963	1913
02210119	1914
07396658	1915
04659090	1916
02261630	1917
02522247	1918
10113997	1919
14083790	1920
00032539	1921
05278714	1922
06758225	1923
10541106	1924
02989313	1925
00092690	1926
14916185	1927
15222369	1928
00784388	1929
10762064	1930
12639168	1931
03273913	1932
09902353	1933
00890441	1934
02341974	1935
01419982	1936
01314910	1937
01718535	1938
10069869	1939
05005809	1940
00839526	1941
01811172	1942
01176567	1943
00809654	1944
01820302	1945
05095691	1946
02018207	1947
08042183	1948
05682570	1949
01895612	1950
02650541	1951
05847438	1952
02322596	1953
08177487	1954
07631212	1955
08482113	1956
02184610	1957
01048718	1958
07395623	1959
02322712	1960
00632201	1961
05984287	1962
01782519	1963
05177285	1964
01782516	1965
07176962	1966
00436879	1967
01446283	1968
02034394	1969
01036319	1970
11970429	1971
13860281	1972
12313005	1973
03220692	1974
10820163	1975
02024143	1976
01615457	1977
03003730	1978
12745976	1979
01615458	1980
03998525	1981
01362736	1982
01985128	1983
14038264	1984
13946760	1985
02710294	1986
10314703	1987
13906345	1988
02907985	1989
13895262	1990
05514905	1991
09229409	1992
01973125	1993
05547396	1994
02441942	1995
05885622	1996
11877283	1997
11722982	1998
00143204	1999
09734294	2000
01297401	2001
00107231	2002
06286395	2003
06781383	2004
00514871	2005
12219289	2006
13903738	2007
02714974	2008
01985797	2009
00569556	2010
02547586	2011
03785843	2012
03899768	2013
01664244	2014
02888133	2015
01169433	2016
13015229	2017
00931847	2018
13311368	2019
00812149	2020
02346627	2021
13900422	2022
04472243	2023
10111903	2024
01647229	2025
10959857	2026
11780589	2027
05485098	2028
02495922	2029
00196084	2030
13250542	2031
10347446	2032
09727440	2033
09877443	2034
05307773	2035
00344040	2036
08112630	2037
10225219	2038
11800799	2039
01884266	2040
00070641	2041
06778925	2042
02934641	2043
03667380	2044
13583724	2045
10626540	2046
08229694	2047
04543772	2048
04496404	2049
03285912	2050
09356639	2051
05776679	2052
02070466	2053
09604981	2054
12191965	2055
00782241	2056
08121867	2057
01936048	2058
09663472	2059
07536074	2060
06274092	2061
01292928	2062
12508936	2063
03745285	2064
08622586	2065
07020895	2066
04983122	2067
14670639	2068
00512843	2069
01531998	2070
13624705	2071
04992570	2072
01043887	2073
01669792	2074
09730533	2075
05836275	2076
08734044	2077
03519081	2078
01946277	2079
11660848	2080
00365446	2081
07761461	2082
05685363	2083
02964389	2084
13313733	2085
03128519	2086
12857024	2087
03877472	2088
07930554	2089
14739004	2090
11327744	2091
13872592	2092
09459557	2093
01751389	2094
10488309	2095
01194483	2096
13250680	2097
01198101	2098
03561657	2099
02611002	2100
09357580	2101
14583670	2102
02661574	2103
07556872	2104
06708866	2105
08361329	2106
11416722	2107
10422540	2108
00023383	2109
00669243	2110
02661252	2111
00205079	2112
01356582	2113
14931879	2114
02077656	2115
06293229	2116
05932477	2117
14324274	2118
01466733	2119
07452699	2120
02015031	2121
03956922	2122
12547658	2123
01870275	2124
01919391	2125
12536040	2126
02335629	2127
01081852	2128
03693089	2129
01618053	2130
04638175	2131
10097842	2132
01650509	2133
02462828	2134
06212422	2135
07204911	2136
11292391	2137
00137279	2138
02938886	2139
10317500	2140
10570019	2141
